Date,TLT,GLD,DBC,UUP,SPY,CASH
1995-04-30,71.18837545126354,38.466969930609096,13.078868808253878,24.41497171741485,51.2794,181.03687873883652
1995-05-31,76.11335740072202,38.18872783346183,12.921475453550352,24.644794800818385,52.9134,181.95149213663169
1995-06-30,76.56108303249097,38.218539486727614,12.734258223848052,24.349307979299553,55.2174,182.8701333789184
1995-07-31,75.0686642599278,38.01979513162242,12.920791542747772,24.346323263930675,56.9873,183.76543507358605
1995-08-31,76.1879783393502,38.034700958255314,13.079901379465616,25.540209411481523,57.019,184.66631602284042
1995-09-30,77.15805054151625,38.15891618019606,13.147702419031178,25.158165844265255,59.754,185.58243484442798
1995-10-31,79.02357400722022,38.05954400264346,13.197480397446402,24.970128776025994,58.8801,186.5006812668353
1995-11-30,80.44137184115523,38.53653045489591,13.343609338930966,25.447683235046338,61.9465,187.41375751887085
1995-12-31,80.51599277978339,38.466969930609096,13.989690487117137,25.29844746660248,62.8464,188.29225950724054
1996-01-31,80.06826714801444,40.3749157396189,14.024422427875605,26.080442893248282,65.148,189.1356519196167
1996-02-29,75.74025270758123,39.823400154202005,14.267250992838663,25.761078348778433,65.4037,189.97174025410123
1996-03-31,73.72548736462095,39.29672761317325,14.886471879503906,25.82375737152485,66.3055,190.8381158741171
1996-04-30,72.00920577617329,38.919113338473394,15.54694197457573,26.271464676856418,67.1724,191.71030649573183
1996-05-31,71.26299638989171,38.85452142306421,15.409851383697811,26.19983150800337,68.8261,192.58897873383728
1996-06-30,72.38231046931408,37.80614494988435,15.323195862006223,26.211770369478874,69.1888,193.4848432813053
1996-07-31,71.93458483754513,38.46200132173147,15.034357533049997,25.638705018654473,66.2353,194.3999911178046
1996-08-31,70.59140794223828,38.40734662407754,15.69734871108035,25.77600192562282,67.4457,195.30111607663196
1996-09-30,72.1584476534296,37.602431985901525,15.707754883292155,26.2475869539054,71.2303,196.21659005824114
1996-10-31,74.5463176895307,37.567651723758125,15.422738408820935,26.09536647009267,73.5013,197.1159160960081
1996-11-30,76.56108303249097,36.93166978742152,16.217187971119724,26.241617523167648,78.9843,198.01936404478147
1996-12-31,74.32245487364622,36.53914968608877,16.366146425924764,26.301311830545192,77.375,198.93726630519737
1997-01-31,73.4270036101083,34.21880934023571,16.399309394842017,27.769791792032738,81.9418,199.85942342504958
1997-02-28,72.97927797833935,36.116817931490246,16.506562700705427,28.321964135275003,82.7736,200.78195120664688
1997-03-31,70.88989169675091,34.904477365348605,16.776546547535624,28.27122397400409,78.9798,201.7479533302923
1997-04-30,72.1584476534296,33.73685427910563,16.835778587045336,29.005463954747864,84.1207,202.7258273413172
1997-05-31,72.45693140794225,34.24862099350148,17.01135592308804,28.310025273799493,89.3926,203.7077805675017
1997-06-30,73.35238267148014,33.18533869368873,15.965562435833286,28.55477193404742,92.9633,204.6891852395066
1997-07-31,76.85956678700362,32.25124022469435,16.412142779902194,29.71284149717174,100.5897,205.66265800687114
1997-08-31,74.47169675090254,32.21149135367331,16.327552400634083,29.548682151883497,94.7795,206.64276911143514
1997-09-30,76.03873646209387,33.235024782465025,16.43645513843312,28.98457094716572,99.6719,207.63629549116138
1997-10-31,77.90425992779784,30.949464698755367,16.43201642322422,28.545817787940788,96.9994,208.63121940705653
1997-11-30,78.5012274368231,29.513536733120386,15.716431163473903,29.18156216151161,101.3545,209.65739640001905
1997-12-31,79.39667870036102,28.723527921577265,15.017018382702238,29.74268865086051,102.887,210.67292441383168
1998-01-31,80.51599277978339,30.05511510078202,15.009267393606333,30.062053195330364,104.212,211.6604537470215
1998-02-28,79.54592057761734,29.72718691485846,14.306971459451242,29.7964135275003,111.4002,212.66225854914023
1998-03-31,79.24743682310469,29.906056834453132,14.283825772289422,30.29486099410278,116.9,213.6743430481724
1998-04-30,79.17281588447653,30.472478246502916,14.038060413879993,29.76059694307377,118.3285,214.6926348392614
1998-05-31,80.21750902527076,29.11107941403238,13.292275798690266,29.990420026477313,116.136,215.71018847313493
1998-06-30,81.70992779783393,29.508568124242757,12.948912345747967,30.196365386929834,120.9067,216.73256488725235
1998-07-31,80.88909747292419,28.465160259940518,12.11644538883518,30.187411240823202,119.507,217.75978693958257
1998-08-31,84.39628158844766,27.38200352461725,11.300177730932518,29.906847996148755,102.3774,218.78053594086185
1998-09-30,86.78415162454874,29.508568124242757,12.128903293454723,28.704007702491275,108.7567,219.74909560518336
1998-10-31,84.91862815884477,29.071330543011346,11.727997462985558,27.960813575640874,117.7194,220.70491810267012
1998-11-30,85.29173285198556,29.135922458420527,10.841273582401435,28.712961848597907,124.4247,221.67650897155698
1998-12-31,84.76938628158845,28.64403017953519,10.433354313701894,28.10706462871585,132.4007,222.6122849500083
1999-01-31,85.2171119133574,28.43534860667474,10.351043637109049,28.67714526417138,137.1988,223.53418364036463
1999-02-28,80.81447653429603,28.524783566472077,9.955743193217891,29.46212540618606,132.8033,224.47046588246664
1999-03-31,79.24743682310469,27.82917832360392,10.865143410413046,29.87700084245998,138.2089,225.40575949031023
1999-04-30,79.02357400722022,28.47509747769578,11.264051148537416,30.14562522565892,143.3215,226.34283697585795
1999-05-31,77.30729241877256,26.86526820134376,10.534693802625345,30.527668792875193,140.6643,227.2984281407154
1999-06-30,76.11335740072202,26.085196607555897,11.076592538551854,30.697797568901187,147.9035,228.31511506825314
1999-07-31,75.29252707581227,25.434308844586408,11.227924566142317,29.772535804549282,143.5683,229.3315929867966
