Date,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,cad_ig_er_index,us_hy_er_index,us_ig_er_index,spx_1bf_eps,spx_1bf_sales,tsx_1bf_eps,tsx_1bf_sales
1/31/2008,143.937498,664.655062,226.494707,13155.1,26.2,243.536,-0.22367,0.17806,-4.6,-0.0603,-0.31,0.67,100.7170617,114.0777445,97.78855114,100.7224,1042.2124,952.368,7245.5467
2/29/2008,155.842673,743.378306,248.450058,13582.69,26.54,256.676,-0.30758,0.51353,-5.8,-0.1509,-0.19,0.53,100.1493442,110.7733416,96.70203317,99.1434,1043.5022,942.0088,7473.633
3/31/2008,179.845902,778.953361,289.682643,13350.13,25.61,297.104,-0.31607,0.11463,-7.5,-0.2327,-0.22,0.31,98.8555283,109.6453055,94.65184473,99.7587,1067.8781,958.2011,7819.8327
4/30/2008,167.559799,650.415171,246.635619,13937.04,20.79,312.453,-0.27527,0.26359,-7.7,-0.3391,-0.12,0.24,99.54170157,116.8124976,97.5325456,98.378,1086.4553,1004.9353,8031.043
5/30/2008,162.563765,627.09144,238.227161,14714.73,17.83,282.354,-0.20266,0.27335,-7.7,-0.0588,-0.05,0.24,99.99590803,118.5750957,97.9625164,99.1441,1088.6032,1024.9703,8065.4463
5/31/2008,162.563765,627.09144,238.227161,14714.73,17.83,282.354,-0.20266,0.27335,-8.5,-0.0588,-0.05,0.13,99.99590803,118.5750957,97.9625164,99.1441,1088.6032,1024.9703,8065.4463
6/30/2008,170.762337,712.87531,265.151292,14467.03,23.95,279.039,-0.10935,0.38233,-8.8,0.081,-0.24,0.22,99.7105382,114.3770065,96.32745832,99.7604,1113.5382,1070.7156,8224.9487
7/31/2008,177.038571,759.989309,290.049002,13592.91,22.94,294.593,0.0289,0.69329,-10.6,0.2874,-0.28,0.09,99.57258764,112.1441115,95.18731935,97.7391,1122.8179,1140.8014,8338.0549
8/29/2008,198.183125,793.024149,304.067991,13771.25,20.65,275.483,0.19238,1.18474,-10.6,0.3189,-0.29,0.09,98.52189872,111.2135214,94.41794364,97.1389,1133.324,1157.3595,8586.9714
8/31/2008,198.183125,793.024149,304.067991,13771.25,20.65,275.483,0.19238,1.18474,-11.3,0.3189,-0.29,0.02,98.52189872,111.2135214,94.41794364,97.1389,1133.324,1157.3595,8586.9714
9/30/2008,245.484891,1017.647187,440.517307,11752.9,39.39,363.635,0.01603,0.68758,-12.5,-0.1526,-0.47,0.04,96.28779064,101.2344621,86.11837004,96.7856,1097.7279,1148.1695,8551.4989
10/31/2008,301.754954,1477.287785,582.99744,9762.76,59.89,402.606,-0.31247,0.58383,-15,-0.4768,-0.65,0.01,93.54503326,83.48618514,80.29147477,87.9449,1041.6916,1071.5185,8669.5814
11/28/2008,326.541866,1828.183755,609.60698,9270.62,55.84,341.175,-0.59353,0.07348,-15,-0.6889,-0.63,0.01,92.49637024,69.70926787,77.67883208,82.3214,1007.4187,964.4369,8332.7054
11/30/2008,326.541866,1828.183755,609.60698,9270.62,55.84,341.175,-0.59353,0.07348,-16.5,-0.6889,-0.63,0,92.49637024,69.70926787,77.67883208,82.3214,1007.4187,964.4369,8332.7054
12/31/2008,386.832127,1653.188611,557.426475,8987.7,40,263.218,-0.74844,-0.60094,-18,-0.7569,-0.65,0,89.4161281,73.3595406,79.71150071,77.3676,978.9881,867.8728,7821.5637
1/30/2009,355.432497,1490.041521,485.579635,8694.9,44.84,341.439,-0.77538,-0.48209,-18,-0.9236,-0.55,0,90.76446162,78.87371684,82.71417874,69.8443,954.844,811.8744,7630.0591
1/31/2009,355.432497,1490.041521,485.579635,8694.9,44.84,341.439,-0.77538,-0.48209,-18.7,-0.9236,-0.55,0,90.76446162,78.87371684,82.71417874,69.8443,954.844,811.8744,7630.0591
2/27/2009,344.754865,1540.791686,515.263916,8123.02,46.35,347.872,-0.97338,-0.25233,-18.7,-0.7799,-0.49,0,90.92380384,76.77219635,81.55475982,66.222,939.9857,755.5999,7599.2247
2/28/2009,344.754865,1540.791686,515.263916,8123.02,46.35,347.872,-0.97338,-0.25233,-18.8,-0.7799,-0.49,0,90.92380384,76.77219635,81.55475982,66.222,939.9857,755.5999,7599.2247
3/31/2009,331.819181,1487.739375,553.370066,8720.39,44.14,337.796,-0.6357,0.32935,-18.9,-0.2764,-0.37,0,91.56677554,78.02692106,79.54326481,65.1398,931.3169,722.8828,7291.8677
4/30/2009,288.975664,1221.052502,449.903225,9324.83,36.5,390.35,-0.53054,0.30468,-18.4,-0.1745,-0.13,0.02,93.61702209,88.24824817,83.75699807,64.5129,931.1745,705.8248,7259.6426
5/29/2009,233.660457,1076.664737,357.891549,10370.07,28.92,420.211,-0.34909,0.28969,-18.4,-0.1095,0.09,0.02,96.61019479,94.62928989,87.81701169,64.8945,926.4757,699.6627,7428.404
5/31/2009,233.660457,1076.664737,357.891549,10370.07,28.92,420.211,-0.34909,0.28969,-17.2,-0.1095,0.09,0.06,96.61019479,94.62928989,87.81701169,64.8945,926.4757,699.6627,7428.404
6/30/2009,200.528176,949.065124,307.596725,10374.91,26.35,414.269,-0.23377,0.43011,-16.1,0.2023,0.01,0.59,98.37789441,97.50557883,90.18953364,67.8608,918.6805,711.1676,7465.8073
7/31/2009,157.617469,834.293746,247.764769,10787.15,25.92,411.868,-0.09072,0.68594,-13.7,0.3885,0.18,0.99,100.7966516,103.0276346,93.55399666,69.9319,919.2117,721.8167,7367.6264
8/31/2009,150.867285,844.516982,233.766928,10868.21,26.01,404.72,0.10928,0.34753,-11.9,0.4537,0.3,0.96,101.3917079,104.3435617,94.3869109,71.2834,922.2445,739.0501,7327.996
9/30/2009,144.941406,747.960652,219.730164,11394.96,25.61,393.843,0.08538,0.5114,-9.3,0.2316,0.34,0.97,101.762437,109.7596431,95.25592409,72.9051,915.182,751.8971,7307.9221
10/30/2009,126.13071,732.83846,206.541993,10910.75,30.69,417.647,0.11303,0.46981,-9.3,0.201,0.2,0.97,102.9849683,111.6291427,96.05537544,75.6195,927.4653,764.5076,7334.2415
10/31/2009,126.13071,732.83846,206.541993,10910.75,30.69,417.647,0.11303,0.46981,-5.9,0.201,0.2,0.99,102.9849683,111.6291427,96.05537544,75.6195,927.4653,764.5076,7334.2415
11/30/2009,130.921601,734.973019,207.473067,11447.2,24.51,414.087,0.20214,0.48699,-2.4,0.0749,0.14,0.98,103.0182642,111.7503826,96.23065545,77.5369,933.6479,776.9414,7324.5788
12/31/2009,124.234007,621.900446,171.500576,11746.11,21.68,458.934,0.34377,0.269,1.4,0.1602,0.17,0.99,103.4438823,117.0429866,97.85343095,78.5639,937.4868,799.3997,7297.7967
1/29/2010,111.274548,631.936822,172.381767,11094.31,24.62,441.537,0.26477,0.20646,1.4,-0.218,0.19,0.99,104.308248,116.8598693,97.74443299,81.119,947.8132,813.4225,7343.7241
1/31/2010,111.274548,631.936822,172.381767,11094.31,24.62,441.537,0.26477,0.20646,4.1,-0.218,0.19,0.99,104.308248,116.8598693,97.74443299,81.119,947.8132,813.4225,7343.7241
2/26/2010,108.69832,653.695179,172.755449,11629.63,19.5,443.792,0.03377,-0.12017,4.1,-0.0316,0.04,0.99,104.5503253,116.5794413,97.6940874,82.1456,954.5415,815.9276,7313.3901
2/28/2010,108.69832,653.695179,172.755449,11629.63,19.5,443.792,0.03377,-0.12017,5.5,-0.0316,0.04,0.96,104.5503253,116.5794413,97.6940874,82.1456,954.5415,815.9276,7313.3901
3/31/2010,104.342776,574.837461,151.785711,12037.73,17.59,455.87,0.04098,-0.16407,9.2,0.0187,0.13,0.99,105.0482359,121.1442068,98.97055312,83.5008,961.219,815.1088,7285.3553
4/30/2010,117.793997,545.172474,143.425964,12210.7,22.05,435.887,0.25902,-0.26115,9.4,0.0888,0.32,0.95,104.6765951,123.0103331,99.50340321,87.1624,973.5432,835.9401,7262.8344
5/31/2010,144.546384,678.465183,186.412591,11762.99,32.07,404.798,0.30189,-0.31398,9.2,0.2032,0.01,0.99,103.1099892,116.9143154,96.88793659,88.9607,979.5326,858.7543,7373.4577
6/30/2010,141.475181,697.541393,193.60788,11294.42,34.54,371.389,-0.02366,0.13433,8.5,-0.0026,0,0.97,103.4831041,116.5731515,96.78032815,89.7533,981.3893,858.799,7318.2362
7/30/2010,127.819654,646.221165,175.314164,11713.43,23.5,384.395,-0.17321,0.10737,8.5,-0.1727,0.12,0.97,104.1986502,119.9552701,98.07855255,91.1684,981.4412,859.6532,7320.7926
7/31/2010,127.819654,646.221165,175.314164,11713.43,23.5,384.395,-0.17321,0.10737,8,-0.1727,0.12,0.92,104.1986502,119.9552701,98.07855255,91.1684,981.4412,859.6532,7320.7926
8/31/2010,141.160033,682.50439,185.181955,11913.86,26.05,337.935,-0.43943,0.16557,7.4,-0.2852,0.02,0.89,103.6458844,118.2432203,97.38647829,92.0166,984.6318,858.5905,7387.8919
9/30/2010,123.241336,620.63504,174.8784,12368.65,23.7,352.754,-0.2632,0.16265,7,-0.3168,0.05,0.93,104.6006694,121.7670978,98.23115009,92.9199,987.1006,859.1407,7283.1514
10/29/2010,126.386382,572.671937,168.465888,12676.24,21.2,386.808,-0.1518,0.10345,7,-0.1417,0.16,0.93,104.556415,124.9019479,98.82374557,93.8266,986.2957,876.1659,7315.6374
10/31/2010,126.386382,572.671937,168.465888,12676.24,21.2,386.808,-0.1518,0.10345,6.5,-0.1417,0.16,0.93,104.556415,124.9019479,98.82374557,93.8266,986.2957,876.1659,7315.6374
11/30/2010,128.880327,609.533612,170.915754,12952.88,23.54,394.597,-0.1005,-0.29599,6.3,-0.1359,0.12,0.98,104.5976819,124.0964452,98.81407961,94.5574,989.8982,897.9967,7403.8724
12/31/2010,124.665945,530.271071,155.613718,13443.22,17.75,421.034,0.01539,-0.42798,6.5,0.0334,0.06,1,105.0626663,128.4466674,100.0945828,96.0601,997.3245,909.0375,7470.6433
1/31/2011,116.796347,488.097239,148.986874,13551.99,19.53,442.204,0.17763,-0.43408,6.1,0.4455,0.15,0.95,105.6269001,131.0106272,100.4936238,98.2104,1014.9295,935.4412,7514.2282
2/28/2011,108.438148,460.33163,138.94262,14136.5,18.35,436.162,0.19301,-0.2332,6.9,0.4149,0.02,0.97,106.1394042,132.8922219,101.1810014,99.5202,1028.0632,941.6884,7712.6489
3/31/2011,120.459435,466.555756,141.768374,14116.1,17.74,441.471,-0.11481,-0.05983,6.1,0.2163,-0.05,0.97,105.5730513,133.4126056,101.1162982,101.3974,1038.8511,951.6481,7707.5366
4/29/2011,115.285858,461.402385,137.259662,13944.79,14.75,435.714,-0.16764,-0.05144,6.1,0.3369,0.13,0.97,105.9434676,134.1392374,101.5585161,104.1311,1054.7925,965.998,7779.6518
4/30/2011,115.285858,461.402385,137.259662,13944.79,14.75,435.714,-0.16764,-0.05144,5.9,0.3369,0.13,0.77,105.9434676,134.1392374,101.5585161,104.1311,1054.7925,965.998,7779.6518
5/31/2011,116.410478,493.404853,146.895599,13802.88,15.45,417.652,-0.46872,0.01987,6.2,0.0168,-0.05,0.96,105.9683243,133.112892,101.1878558,105.4285,1062.4425,994.1867,7810.9753
6/30/2011,121.199817,522.312611,154.138014,13300.87,16.52,435.618,-0.46072,0.37434,6.2,-0.225,-0.06,0.91,105.8359779,132.0478893,100.8186219,106.401,1070.6275,981.6494,7796.2867
7/29/2011,121.242582,536.887862,152.491172,12945.63,25.25,402.568,-0.46319,0.39584,6.2,-0.358,-0.04,0.91,105.874455,131.4873532,101.1719898,107.8118,1081.8115,986.9517,7843.3269
7/31/2011,121.242582,536.887862,152.491172,12945.63,25.25,402.568,-0.46319,0.39584,6.6,-0.358,-0.04,0.84,105.874455,131.4873532,101.1719898,107.8118,1081.8115,986.9517,7843.3269
8/31/2011,155.547132,706.485756,208.358427,12768.7,31.62,358.939,-0.52437,0.59904,5.4,0.0108,-0.34,0.58,104.0586454,123.3441941,97.68107615,107.8691,1081.8483,1010.8746,7801.6192
9/30/2011,162.726095,802.1984,238.484763,11623.84,42.96,289.155,-0.28903,0.70096,4.4,-0.0364,-0.39,0.62,103.8857144,118.2433072,95.59660346,107.8672,1080.1473,1036.8972,7878.1518
10/31/2011,159.993113,667.274376,200.868461,12252.06,29.96,314.45,-0.1606,0.45394,5,-0.0296,-0.21,0.72,104.1946406,126.2583754,98.54301463,105.7577,1071.6801,1020.0879,7840.6752
11/30/2011,168.869084,732.712496,244.500544,12204.11,27.8,305.36,0.04561,0.0967,4.3,0.3626,-0.23,0.8,103.7455681,122.7678681,95.41946408,105.74,1074.3767,1018.8456,7698.5763
12/30/2011,165.352616,695.960948,234.528009,11955.09,23.4,288.215,0.12468,-0.07954,4.3,0.3074,-0.19,0.8,104.2261952,125.3651265,96.41874533,106.4868,1083.474,1013.7107,7612.0239
12/31/2011,165.352616,695.960948,234.528009,11955.09,23.4,288.215,0.12468,-0.07954,3.5,0.3074,-0.19,0.89,104.2261952,125.3651265,96.41874533,106.4868,1083.474,1013.7107,7612.0239
1/31/2012,154.238258,643.374794,204.93635,12452.15,19.44,288.523,0.19327,-0.08473,3.7,0.4297,-0.22,0.98,104.9714104,128.5807106,98.1260282,106.751,1095.0757,1006.6799,7578.5604
2/29/2012,144.581133,577.529807,181.484713,12644.01,18.43,300.64,0.27273,0.04549,3.8,0.5664,-0.03,0.95,105.5733094,132.2340096,99.76705789,106.9065,1097.774,990.3273,7615.5624
3/30/2012,132.677261,578.5253,176.253727,12392.18,15.5,326.84,0.24773,0.13015,3.8,0.4565,-0.02,0.95,106.3531475,132.7703856,100.0601024,107.9718,1105.3125,987.1337,7701.7054
3/31/2012,132.677261,578.5253,176.253727,12392.18,15.5,326.84,0.24773,0.13015,3.2,0.4565,-0.02,0.94,106.3531475,132.7703856,100.0601024,107.9718,1105.3125,987.1337,7701.7054
4/30/2012,138.754776,579.202127,184.945187,12292.69,17.15,301.785,0.11733,0.04146,2.9,0.1632,0.04,0.96,106.0546134,132.7859095,99.65628143,110.1168,1117.0322,984.1958,7751.9726
5/31/2012,159.387874,652.740118,208.58866,11513.21,24.06,257.434,0.01022,0.08868,2.5,0.1446,-0.18,0.88,105.2987213,129.8393289,98.14383578,110.9138,1132.1617,987.3719,7746.9031
6/29/2012,159.795161,617.643877,199.055593,11596.56,17.08,267.034,-0.10125,0.06002,2.5,-0.1807,-0.36,0.88,105.4027557,132.875355,98.95119139,111.4804,1126.8429,975.0179,7707.1342
6/30/2012,159.795161,617.643877,199.055593,11596.56,17.08,267.034,-0.10125,0.06002,1.9,-0.1807,-0.36,0.84,105.4027557,132.875355,98.95119139,111.4804,1126.8429,975.0179,7707.1342
7/31/2012,150.624035,594.365554,178.274127,11664.71,18.93,244.815,-0.21335,0.08444,1.5,-0.1355,-0.28,0.78,106.1345664,134.6018297,100.6143183,110.2363,1108.0184,933.9499,7891.9171
8/31/2012,140.542115,574.018007,171.598549,11949.26,17.47,259.877,-0.10965,-0.16965,1.9,0.0654,-0.2,0.67,106.8990499,136.1846421,101.042568,110.9391,1106.6014,929.9898,8041.5331
9/28/2012,131.550558,551.899752,155.647742,12317.46,15.73,272.999,-0.21458,-0.37773,1.9,-0.2024,-0.22,0.67,107.4968622,138.220232,102.2383359,111.6789,1111.2071,930.6651,8000.7425
9/30/2012,131.550558,551.899752,155.647742,12317.46,15.73,272.999,-0.21458,-0.37773,2.9,-0.2024,-0.22,0.89,107.4968622,138.220232,102.2383359,111.6789,1111.2071,930.6651,8000.7425
10/31/2012,128.677478,539.874322,137.235473,12422.91,18.6,274.633,-0.02874,-0.17655,2.5,0.2766,-0.25,0.97,107.8039855,139.6714888,103.7715636,111.4715,1116.4082,951.0472,8180.2451
11/30/2012,125.135511,544.821409,149.211678,12239.36,15.87,272.773,0.06441,-0.25548,2.3,0.1441,-0.27,0.94,108.127169,140.2397602,102.8975489,111.9597,1119.0978,951.8441,8192.9501
12/31/2012,122.195856,508.694944,141.426801,12433.53,18.02,290.43,0.21996,-0.50811,2.1,0.4263,-0.23,0.91,108.5243042,142.8360895,103.493545,113.0519,1118.8958,956.025,8166.4491
1/31/2013,116.087306,475.814688,137.026518,12685.2,14.28,309.583,0.09791,-0.52949,2.2,0.4133,-0.09,0.85,109.1022265,145.5144518,103.8507706,112.8446,1118.7643,944.3777,8063.6424
2/28/2013,113.401364,470.411408,136.783352,12821.83,15.51,297.913,0.22835,-0.31666,1.8,0.419,-0.07,0.98,109.4138432,145.5713777,103.9025515,113.5073,1124.8676,938.2516,8163.0598
3/29/2013,106.858397,457.775783,138.448356,12749.9,12.7,302.626,0.31557,-0.22848,1.8,0.3251,-0.02,0.98,109.7996775,146.8492737,103.7788436,114.6568,1133.9422,938.2713,8121.7709
3/31/2013,106.858397,457.775783,138.448356,12749.9,12.7,302.626,0.31557,-0.22848,1.3,0.3251,-0.02,0.9,109.7996775,146.8492737,103.7788436,114.6568,1133.9422,938.2713,8121.7709
4/30/2013,111.704322,430.062334,134.44071,12456.5,13.52,282.551,0.06238,-0.45228,1.9,0.1472,-0.11,0.91,109.7609234,148.6954973,104.2929561,114.7903,1133.5598,922.9277,8081.0223
5/31/2013,106.975632,440.373923,133.040301,12650.42,16.3,324.868,0.05632,-0.56366,2.1,-0.0707,-0.06,0.96,110.2344584,149.5172119,104.4408939,115.3304,1129.8997,927.9562,8249.7282
6/28/2013,114.989092,491.803271,151.800796,12129.11,16.86,346.392,0.11862,-0.57038,2.1,0.0546,-0.31,0.96,109.8039512,146.9918584,103.2129243,116.4759,1143.7809,922.5663,8247.2702
6/30/2013,114.989092,491.803271,151.800796,12129.11,16.86,346.392,0.11862,-0.57038,2.6,0.0546,-0.31,0.94,109.8039512,146.9918584,103.2129243,116.4759,1143.7809,922.5663,8247.2702
7/31/2013,111.53024,446.783236,138.204653,12486.64,13.45,359.47,-0.03348,-0.45816,2.9,0.0683,-0.11,0.95,110.1396266,149.7065011,104.3795677,116.7926,1139.9252,897.9051,8244.9586
8/30/2013,115.587012,450.883757,139.896215,12653.9,17.01,367.416,-0.10343,-0.57876,2.9,-0.152,-0.16,0.95,110.0422749,149.5043209,104.2673114,117.5195,1146.1132,898.6783,8083.5697
8/31/2013,115.587012,450.883757,139.896215,12653.9,17.01,367.416,-0.10343,-0.57876,3.8,-0.152,-0.16,1,110.0422749,149.5043209,104.2673114,117.5195,1146.1132,898.6783,8083.5697
9/30/2013,117.836573,459.530188,141.041395,12787.19,16.6,367.451,-0.04831,-0.7568,4,-0.0809,-0.15,0.86,110.0035165,149.8158935,104.1292241,119.0366,1159.7869,902.3438,8080.0497
10/31/2013,117.673175,414.167999,130.953237,13361.26,13.75,359.804,-0.11406,-0.70681,4.2,-0.1961,-0.16,0.89,110.3191258,152.908752,104.9651974,119.2898,1156.8128,908.4828,8121.3892
11/29/2013,111.239846,403.541339,125.158371,13395.4,13.7,374.974,-0.0456,-0.72949,4.2,-0.0769,-0.02,0.89,110.6986798,153.9673874,105.4328236,119.6251,1157.4193,924.0888,8248.9813
11/30/2013,111.239846,403.541339,125.158371,13395.4,13.7,374.974,-0.0456,-0.72949,5.1,-0.0769,-0.02,0.98,110.6986798,153.9673874,105.4328236,119.6251,1157.4193,924.0888,8248.9813
12/31/2013,110.518207,380.385041,113.731665,13621.55,13.72,389.693,0.23068,-0.71223,5,0.1404,-0.09,0.97,110.9822636,156.0244656,106.4581393,120.299,1159.6516,919.1719,8304.583
1/31/2014,108.817063,403.72467,115.798406,13694.94,18.41,357.317,0.06121,-0.67187,4.6,-0.146,-0.2,0.85,111.2007432,155.4025115,106.1972498,120.243,1161.529,923.9016,8446.1942
2/28/2014,104.483633,363.155684,108.967519,14209.59,14,353.234,-0.12268,-0.45029,5,-0.2882,-0.16,0.99,111.5894286,158.1978942,106.8872796,120.0385,1157.5205,915.2665,8467.155
3/31/2014,99.951974,356.399509,105.512835,14335.31,13.88,352.277,-0.11187,-0.36914,6.1,-0.0382,-0.21,0.99,111.8958385,159.1371178,107.2018016,121.3167,1165.8017,928.6854,8569.589
4/30/2014,99.281987,339.807733,101.657657,14651.87,13.41,342.886,-0.01859,-0.14292,5.6,0.0843,0.02,0.98,112.0282248,159.5074262,107.66037,122.9064,1172.1056,947.4518,8492.4286
5/30/2014,98.833178,351.274262,101.183363,14604.16,11.4,329.224,-0.05066,0.14006,5.6,0.0458,-0.07,0.98,112.2222207,159.7758866,107.7091162,124.4356,1175.2103,964.4913,8589.2307
5/31/2014,98.833178,351.274262,101.183363,14604.16,11.4,329.224,-0.05066,0.14006,5.8,0.0458,-0.07,0.99,112.2222207,159.7758866,107.7091162,124.4356,1175.2103,964.4913,8589.2307
6/30/2014,98.819299,337.422193,99.302238,15146.01,11.57,333.452,-0.05941,-0.05513,6.5,0.2242,-0.13,0.99,112.3542785,161.3651908,108.001134,124.9395,1182.1167,970.1947,8593.7584
7/31/2014,98.090817,386.148455,98.58754,15330.74,16.95,329.14,-0.16371,-0.15404,6.8,0.1974,0.01,0.98,112.4633663,159.5282071,108.0611679,126.7931,1188.9798,984.6732,8781.3917
8/29/2014,101.150944,363.268461,101.505199,15625.73,11.98,305.386,0.10684,-0.24959,6.8,0.0485,-0.12,0.98,112.3929968,160.7970168,107.9463677,127.1995,1192.6865,997.4863,8832.9831
8/31/2014,101.150944,363.268461,101.505199,15625.73,11.98,305.386,0.10684,-0.24959,6.3,0.0485,-0.12,0.98,112.3929968,160.7970168,107.9463677,127.1995,1192.6865,997.4863,8832.9831
9/30/2014,102.679734,425.601715,111.301464,14960.51,16.31,317.557,0.02779,-0.40156,6.3,0.1893,-0.17,0.99,112.3681324,158.0058452,107.1828893,128.1,1199.4882,1013.4601,8862.3765
10/31/2014,113.038745,415.668933,117.422057,14613.32,14.03,305.603,0.0238,-0.42331,6,-0.0724,-0.19,0.98,111.9999321,158.5803289,106.9060715,127.0885,1195.6574,997.7117,8786.837
11/28/2014,112.251228,448.548569,123.709613,14744.7,13.33,287.357,0.0263,-0.12204,6,-0.1951,-0.16,0.98,112.1917094,156.3780591,106.379603,126.8094,1186.3357,983.6121,8780.6954
11/30/2014,112.251228,448.548569,123.709613,14744.7,13.33,287.357,0.0263,-0.12204,5.5,-0.1951,-0.16,0.98,112.1917094,156.3780591,106.379603,126.8094,1186.3357,983.6121,8780.6954
12/31/2014,118.677715,482.452712,130.725337,14632.44,19.2,270.612,0.02221,-0.27762,6.2,-0.1036,-0.14,1,111.9494207,154.281496,105.9464068,125.6393,1185.7712,932.5278,8657.7161
1/30/2015,124.185885,508.429847,136.090891,14673.48,20.97,221.78,-0.11807,-0.33196,6.2,-0.33,-0.22,1,111.7148318,152.3201863,105.5895984,121.9214,1156.351,905.5002,8773.1435
1/31/2015,124.185885,508.429847,136.090891,14673.48,20.97,221.78,-0.11807,-0.33196,6,-0.33,-0.22,1,111.7148318,152.3201863,105.5895984,121.9214,1156.351,905.5002,8773.1435
2/27/2015,121.366096,428.043244,123.141262,15234.34,13.34,257.513,-0.41677,-0.30469,6,-0.3914,-0.14,1,112.1713291,157.6872045,106.6975297,121.4542,1155.0079,878.4477,8819.5173
2/28/2015,121.366096,428.043244,123.141262,15234.34,13.34,257.513,-0.41677,-0.30469,5.5,-0.3914,-0.14,0.94,112.1713291,157.6872045,106.6975297,121.4542,1155.0079,878.4477,8819.5173
3/31/2015,120.825209,464.016475,129.797476,14902.44,15.29,251.054,-0.62374,-0.49445,4.8,-0.618,-0.15,0.99,112.3241087,155.9607683,106.2341371,122.2569,1168.1894,867.927,8841.2656
4/30/2015,118.465438,438.973958,127.747777,15224.52,14.55,273.53,-0.67191,-0.46356,5.1,-0.6118,-0.1,0.98,112.6284152,158.154608,106.3283838,122.2218,1158.378,897.1613,8822.3585
5/29/2015,118.495639,430.751846,132.688442,15014.09,13.84,287.599,-0.68693,-0.57714,5.1,-0.5347,-0.11,0.98,112.6569086,158.6289495,105.9349232,123.7724,1161.7073,919.8576,8972.4338
5/31/2015,118.495639,430.751846,132.688442,15014.09,13.84,287.599,-0.68693,-0.57714,4.9,-0.5347,-0.11,0.94,112.6569086,158.6289495,105.9349232,123.7724,1161.7073,919.8576,8972.4338
6/30/2015,125.993882,468.205357,144.433028,14553.33,18.23,311.339,-0.37477,-0.78935,4.7,-0.1937,-0.17,0.98,112.239794,157.0423371,105.2848552,124.303,1168.1946,928.8155,8941.0268
7/31/2015,136.341233,510.727792,153.004478,14468.44,12.12,284.005,-0.34215,-0.80584,3.6,-0.2929,-0.17,1,111.857808,155.2399698,104.7347465,124.8335,1164.3453,940.9305,8988.1482
8/31/2015,146.87303,546.325845,163.285496,13859.12,28.43,295.682,-0.29527,-0.71548,3.5,-0.1443,-0.35,0.96,111.1950092,152.4404055,104.0985129,125.0713,1170.869,948.8153,8676.0523
9/30/2015,151.862495,630.1606,168.640407,13306.96,24.5,286.399,-0.33798,-0.64192,2.8,-0.1307,-0.35,0.95,111.1689899,147.0962735,103.7354335,125.428,1175.533,942.1919,8635.6207
10/30/2015,153.121484,560.199705,159.278598,13529.17,15.07,284.675,-0.39862,-0.81814,2.8,-0.2499,-0.23,0.95,111.2323063,151.8206537,104.6488207,124.2151,1167.779,889.9918,8633.6802
10/31/2015,153.121484,560.199705,159.278598,13529.17,15.07,284.675,-0.39862,-0.81814,2.9,-0.2499,-0.23,0.96,111.2323063,151.8206537,104.6488207,124.2151,1167.779,889.9918,8633.6802
11/30/2015,147.092528,607.912844,155.576002,13469.83,16.13,279.935,-0.34703,-1.06822,2.9,-0.2842,-0.21,0.85,111.7149986,148.9057007,104.8901879,124.83,1167.8007,882.9995,8641.5493
12/31/2015,158.013185,662.651656,165.197764,13009.95,18.21,284.802,-0.45123,-0.80806,2,-0.2282,-0.34,0.97,111.1831303,145.3753899,104.2370166,125.5601,1174.2509,881.7901,8656.5323
1/29/2016,176.089816,731.342088,193.982004,12822.13,20.2,242.843,-0.483,-0.77484,2,-0.2861,-0.43,0.97,110.138875,140.4486572,102.0007282,122.5956,1160.7689,897.2498,8659.4842
1/31/2016,176.089816,731.342088,193.982004,12822.13,20.2,242.843,-0.483,-0.77484,1.5,-0.2861,-0.43,0.98,110.138875,140.4486572,102.0007282,122.5956,1160.7689,897.2498,8659.4842
2/29/2016,184.628128,722.144239,202.184681,12860.35,20.55,229.508,-0.50829,-0.21358,1.1,-0.0298,-0.29,0.97,109.8300772,140.38977,101.6484446,121.1461,1153.5267,823.3542,8526.5037
3/31/2016,162.681068,652.485982,164.480998,13494.36,13.95,240.77,-0.31475,-0.18282,0.9,-0.1237,-0.23,0.96,111.7477038,146.5016465,104.4031058,121.6449,1165.7917,799.5775,8357.6904
